0.7704115023308732,1960
0.7106677703205228,1961
0.6914224804373603,1962
0.6824526792456119,1963
0.6591967873980534,1964
0.6344800471345509,1965
0.628598663374488,1966
0.60394838592122,1967
0.6100303724217728,1968
0.5567189605940205,1969
0.5339964853529603,1970
0.5067847631284242,1971
0.47387331371602315,1972
0.4421165436874466,1973
0.46394189365164124,1974
0.43254476768854605,1975
0.3991117991457445,1976
0.36855789116984977,1977
0.3326479949111368,1978
0.36297671800803244,1979
0.35177222963462035,1980
0.3339413336055733,1981
0.3100876039748323,1982
0.2863189921996265,1983
0.2774473626951461,1984
0.26935468647874977,1985
0.2543195884763821,1986
0.2461932088563307,1987
0.23916066624916946,1988
0.23631815657934802,1989
0.2258242097337036,1990
0.21853959317440028,1991
0.2092409073095439,1992
0.23354298848107047,1993
0.21819978996007802,1994
0.2412601591880154,1995
0.22706450268074516,1996
0.2133328152663806,1997
0.20948930377483052,1998
0.2218105039939971,1999
0.20913442078224154,2000
0.19862503264578707,2001
0.28475284434799103,2002
0.25387516017176354,2003
0.25154293336298394,2004
0.229559626074766,2005
0.2344532527495375,2006
0.20453464598100612,2007
0.17670666679384617,2008
0.157854868501715,2009
0.1392793232806111,2010
0.12627772467118428,2011
0.11550373747441384,2012
0.15955215188287328,2013
0.13536593851134848,2014
0.11911885532888297,2015
0.1105233907242307,2016
0.1104732412527545,2017
0.1104732412527545,2018
0.1104732412527545,2019
0.1104732412527545,2020
