0.336562465145788,1960
0.3500442523617307,1961
0.3629424122925523,1962
0.37258212402264124,1963
0.37983505431301073,1964
0.3721751377314466,1965
0.3698709047019273,1966
0.36413071978506517,1967
0.36562591949011114,1968
0.36732110501717313,1969
0.36911113311371485,1970
0.3777261620541294,1971
0.3756471456357461,1972
0.37426376206295386,1973
0.3883875017661534,1974
0.39244039141314263,1975
0.400545092272171,1976
0.40345830653594333,1977
0.4077060840517751,1978
0.4151559755545467,1979
0.4201326608420035,1980
0.4274515213608148,1981
0.43624475917196115,1982
0.4426436408783489,1983
0.4524513085658322,1984
0.45876102102837485,1985
0.4670595865018912,1986
0.4731148501345307,1987
0.4818233016451456,1988
0.48851002655419923,1989
0.49640524811382347,1990
0.5048268235656391,1991
0.5128121660509627,1992
0.5206236296959813,1993
0.527659190275907,1994
0.4330264396038712,1995
0.4472374963152413,1996
0.4631320011900777,1997
0.47810094504956174,1998
0.49293768333944094,1999
0.5056581515420776,2000
0.5185773855093354,2001
0.5310682582264618,2002
0.5447351380535428,2003
0.5577285975096998,2004
0.5698893213075545,2005
0.5801393145758954,2006
0.5888793314440692,2007
0.5973293447603948,2008
0.6041840403568703,2009
0.6098735325865351,2010
0.6155905772325443,2011
0.6205196140087351,2012
0.6258618507898103,2013
0.631124706023219,2014
0.6364793621109854,2015
0.6393060903282707,2016
0.6393029276276175,2017
0.6393029276276175,2018
0.6393029276276175,2019
0.6393029276276175,2020
